date,AguasVerdes_1,BigstoneBayLOTW_6,ATQ206_3,Auburn2_5,Lake226_26,BRW100_10,PP1LOTW_53,Albino_2,Auburn_4,BluebellPass_7,Blueberry_8,Borreguil_9,Chorerras_11,Clearwater_12,Crystal_13,Cuadrada_14,Daisy_15,Denise_16,EastCarol_17,FalseDuckIslandPond_18,ForestIslandLOTW_19,George_20,Hawley_21,Jasper_22,Kluane_23,KoorasteLinajarv_24,Lagarde_25,LittleSoulier_27,Llaviacu_28,LongPond_29,LongPond2_30,LostPack_31,LOWBB_32,LOWPP1_33,LOWWB_34,Lumsden_35,MainDuckIslandPond_36,Middle_37,MiddleRange_38,MiddleRange2_39,Milltown_40,Mosca_41,NE13_42,NE20_43,NoName_44,NorthRaft_45,OCF48_46,Panther_47,Panther2_48,Peipsi_49,PigeonIslandPond_50,Pleasant_51,Pleasant2_52,Ramp223_54,Ramp226_55,RDC312_56,RioSeco_57,RioSecoSuperior_58,Sabattus_59,Sabattus2_60,SaintAugustin_61,SE22_62,Spruce_63,SunapeeBuoy_64,SunapeeBuoy2_65,SunapeeHC_66,SunapeeHC2_67,Suwa_68,Taylor_69,Toredora_70,UpperCarrol_71,Vortsjarv_72,W16_73,WAP12_74,WAP20_75,WAP21_76,WAP21_77,WhitefishBayLOTW_78
1801-01-01,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0.00249999994412065,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.184999995864928,0.00249999994412065,0,0,0,0,0,0,0,0.0124999997206032,0,0,0,0,0,0,0.00249999994412065,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1802-01-01,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0.00249999994412065,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.189999995753169,0.00249999994412065,0,0,0,0,0,0,0,0.0124999997206032,0,0,0,0,0,0,0.00249999994412065,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1803-01-01,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0.00249999994412065,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.00499999988824129,0,0,0,0,0,0,0,0.0124999997206032,0,0,0,0,0,0,0.00499999988824129,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1804-01-01,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0.00249999994412065,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.202499995473772,0.00749999983236194,0,0,0,0,0,0,0,0.0124999997206032,0,0,0,0,0,0,0.00749999983236194,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1805-01-01,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0.00249999994412065,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.207499995362014,0.00749999983236194,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,0,0,0.00749999983236194,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1806-01-01,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0.00249999994412065,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.212499995250255,0.00999999977648258,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,0,0,0.00999999977648258,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1807-01-01,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0.00249999994412065,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.217499995138496,0.00999999977648258,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,0,0,0.00999999977648258,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1808-01-01,0.0124999997206032,0,0,0,0,0,0,0,0,0,0,0.0124999997206032,0.00249999994412065,0,0,0.0124999997206032,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.222499995026737,0.0124999997206032,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,0,0,0.0124999997206032,0.0124999997206032,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1809-01-01,0.0149999996647239,0,0,0,0,0,0,0,0,0,0,0.0149999996647239,0.00249999994412065,0,0,0.0149999996647239,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.229999994859099,0.0149999996647239,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,0,0,0.0149999996647239,0.0149999996647239,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1810-01-01,0.0149999996647239,0,0,0,0,0,0,0,0,0,0,0.0149999996647239,0.00249999994412065,0,0,0.0149999996647239,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.234999994747341,0.0149999996647239,0,0,0,0,0,0,0,0.0174999996088445,0,0,0,0,0,0,0.0149999996647239,0.0149999996647239,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1811-01-01,0.0174999996088445,0,0,0,0,0,0,0,0,0,0,0.0174999996088445,0.00249999994412065,0,0,0.0174999996088445,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.214999995194376,0.0174999996088445,0,0,0,0,0,0,0,0.0174999996088445,0,0,0,0,0,0,0.0174999996088445,0.0174999996088445,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1812-01-01,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0.00249999994412065,0,0,0.0199999995529652,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.219999995082617,0.0199999995529652,0,0,0,0,0,0,0,0.0174999996088445,0,0,0,0,0,0,0.0199999995529652,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1813-01-01,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0.00249999994412065,0,0,0.0199999995529652,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.227499994914979,0.0199999995529652,0,0,0,0,0,0,0,0.0174999996088445,0,0,0,0,0,0,0.0199999995529652,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1814-01-01,0.0224999994970858,0,0,0,0,0,0,0,0,0,0,0.0224999994970858,0.00249999994412065,0,0,0.0224999994970858,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.23249999480322,0.0224999994970858,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0.0224999994970858,0.0224999994970858,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1815-01-01,0.0224999994970858,0,0,0,0,0,0,0,0,0,0,0.0224999994970858,0.00499999988824129,0,0,0.0224999994970858,0,0,0,0,0,0,0,0,0,0.0124999997206032,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.237499994691461,0.0224999994970858,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0.0224999994970858,0.0224999994970858,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1816-01-01,0.0249999994412065,0,0,0,0,0,0,0,0,0,0,0.0249999994412065,0.00499999988824129,0,0,0.0249999994412065,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.242499994579703,0.0249999994412065,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0.0249999994412065,0.0249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1817-01-01,0.0274999993853271,0,0,0,0,0,0,0,0,0,0,0.0274999993853271,0.00499999988824129,0,0,0.0274999993853271,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.249999994412065,0.0274999993853271,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0.0274999993853271,0.0274999993853271,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1818-01-01,0.0274999993853271,0,0,0,0,0,0,0,0,0,0,0.0274999993853271,0.00499999988824129,0,0,0.0274999993853271,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.254999994300306,0.0274999993853271,0,0,0,0,0,0,0,0.0224999994970858,0,0,0,0,0,0,0.0274999993853271,0.0274999993853271,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1819-01-01,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0.00499999988824129,0,0,0.0299999993294477,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.259999994188547,0.0299999993294477,0,0,0,0,0,0,0,0.0224999994970858,0,0,0,0,0,0,0.0299999993294477,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1820-01-01,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0.00499999988824129,0,0,0.0299999993294477,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.264999994076788,0.0299999993294477,0,0,0,0,0,0,0,0.0224999994970858,0,0,0,0,0,0,0.0299999993294477,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00499999988824129,0,0,0,0,0,0
1821-01-01,0.0324999992735684,0,0,0,0,0,0,0,0,0,0,0.0324999992735684,0.00749999983236194,0,0,0.0324999992735684,0,0,0,0,0,0,0,0,0,0.0174999996088445,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0.262499994132668,0.0324999992735684,0,0,0,0,0,0,0,0.0224999994970858,0,0,0,0,0,0,0.0324999992735684,0.0324999992735684,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0,0.00499999988824129,0,0,0,0,0,0
